Business_ID,Name,Address,Coordinates,Number_of_Reviews,Rating,Zip_Code,Cuisine
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,249 Broome St,{40.7178344726563:-73.9899597167969},794,4.0,10002,japanese
JPEIN-ZFo0-6X06nz6cfYA,Sushi Daizen,47-38 Vernon Blvd,{40.74445:-73.9538199},105,4.5,11101,japanese
VVlHJ6_sJbRAodV5lCzBnA,Kanoyama,175 2nd Ave,{40.730545186039:-73.986544028849},638,4.0,10003,japanese
1rjxNwYpg0orCcZi0ku9Nw,Hasaki,210 E 9th St,{40.729682:-73.988868},365,3.5,10003,japanese
g9IFea9brBr8j8awcdOBOw,Chopped Parsley,500 W 146th St,{40.82593:-73.94742},120,4.5,10031,japanese
oJZq1JmKalXXjqWRKfIjwA,Sushi Azabu,428 Greenwich St,{40.7222930324682:-74.0098838048935},427,4.0,10013,japanese
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,133-44 37th Ave,{40.760567:-73.833354},54,4.0,11354,japanese
jCettteufZZP9bAx5Pxovw,19 @ Juku - Omakase,32 Mulberry St,{40.7146:-73.9995299},31,4.5,10013,japanese
JRmQRFEEnSUdAcesHun9AQ,ICHIRAN - Brooklyn,374 Johnson Ave,{40.707587:-73.933271},1058,3.5,11206,japanese
NCnOkzbyfzDltnBnJySfzw,Amami Bar and Restaurant,57 Nassau Ave,{40.723548:-73.952194},133,4.0,11222,japanese
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,293 7th Ave,{40.7462138:-73.99388},530,4.0,10001,japanese
IYlO-XRwjZlUl0yoKY87cA,Cagen,414 E 9th St,{40.72779:-73.98417},186,4.0,10009,japanese
mlJpfJMCS_bFnR5cWX6DTg,Natsumi Tapas,323 3rd Ave,{40.7395565:-73.9824123},241,4.0,10010,japanese
aRnqeB3ANO_HKETtyL7rlA,Yakitori Tatsu,90 Kent Ave,{40.7205331761803:-73.9618723466992},4,4.5,11249,japanese
_A9wLSvvbGNt_IcBaO9nCA,Yakitori 39,252-254 Degraw Ave,{40.875175:-74.021293},165,4.0,07666,japanese
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,{40.74529:-73.99888},902,4.0,10011,japanese
RElijPqDOAPTHT3J4n_FEA,Mu Ramen,12-09 Jackson Ave,{40.743797:-73.950631},1171,3.5,11101,japanese
ymb0SvFrlcWm6k_Gx5SYcQ,Yuzu,350 Lenox Ave,{40.8093070983887:-73.9438552856445},184,4.0,10027,japanese
ruBUmEgfRVu7M6i64XMQ9Q,Kouzan Japanese Restaurant,685 Amsterdam Ave,{40.79226:-73.97145},216,3.5,10025,japanese
AqDXjw-mdtknK5PIWw7Wjg,Koro Koro,538 Jersey Ave,{40.7212435019165:-74.0462404903579},202,4.0,07302,japanese
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,15 W 28th St,{40.74519:-73.98824},826,4.5,10001,japanese
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,321 W 51st St,{40.76344:-73.98661},3572,4.0,10019,japanese
m6sYBuozGY1JhnHlBf1Bzg,Bondst,6 Bond St,{40.726934:-73.994404},948,4.0,10012,japanese
EXEDl7BOLZksz3Uy_RVFhw,Yamato Restaurant,168 7th Ave,{40.67192:-73.97758},266,4.0,11215,japanese
YjDOSFuRWNp2d1znivWyIA,Sunrise Mart,494 Broome St,{40.7232311:-74.0025149},268,4.0,10012,japanese
af_i3fBov6BCMSfp5rrAdg,Ramen Lab,70 Kenmare St,{40.720911:-73.996285},321,4.0,10012,japanese
wCaOHfai8Lf9OqbmAdYHtA,PRICELESS | Teruzushi,6 St Johns Ln,{40.72086:-74.00595},1,5.0,10013,japanese
e-G1yC5u8LOcQ-fx0Lxthw,Ajihei Bushwick,156 Knickerbocker Ave,{40.70416:-73.92799},64,4.5,11237,japanese
Ww3aAPf0sA5ygAXu2qV1ZQ,Taiki,134 Nevins St,{40.6845433545275:-73.9837775425761},64,4.5,11217,japanese
oqc3VhmCQgm8z4snVh-6Ew,Sushi ZAUO,152 West 24th St,{40.7443394:-73.9946005},15,4.5,10011,japanese
7aWuJ_wG6W1vytecjn2YHw,Shinjuku Japanese Fusion,1664 Sheep Shead Bay Rd,{40.586228:-73.952465},1,5.0,11235,japanese
W5RSIwNKBa7k0jeAs5KDYg,Mei Jin Ramen,1574 2nd Ave,{40.775028:-73.953491},635,4.0,10028,japanese
pqebqpVTT8bR_s9iEu8dOA,Curry-Ya,214 E 10th St,{40.72922:-73.98604},707,4.0,10003,japanese
hvrQQ0YWqgw0__OnofqXag,Kuu Ramen,20 John St,{40.7096786:-74.0089569},574,4.0,10038,japanese
lPz4dEFSE1YzASjXYPVYnA,Mayanoki,620 E 6th St,{40.72392:-73.98085},50,4.5,10003,japanese
M9NNvpKlOWLxJbSPDTe0Lg,Sushi by Bou Flatiron,49 W 20th St,{40.74094:-73.9937},181,4.5,10011,japanese
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,{40.76174:-73.98503},831,4.0,10019,japanese
NB5u0htOK_1_dTkYALpRxg,Yoi Sushi Japanese,133-22 39th Ave,{40.75899:-73.83364},174,4.5,11354,japanese
DdoubmNfPNRi9xNmcQ64ug,Tsurutontan Udon Noodle Brasserie - Midtown,64 W 48th St,{40.75831:-73.98079},355,4.0,10036,japanese
5UqEDoMZCrvhSKgCWg5GGw,Isohama,1666 3rd Ave,{40.78361:-73.95088},152,4.0,10128,japanese
-pab00ajP_NS1KGfILveYA,Marumi,546 Laguardia Pl,{40.7289699:-73.99837},404,4.0,10012,japanese
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,{40.71847:-74.00903},864,4.0,10013,japanese
9jRwUN3z7k0seLOzWERVeg,Ramen-Ya,181 W 4th St,{40.732536:-74.001681},941,4.0,10014,japanese
Clumryf360iOnwpZ2ML8aw,Sushi You,246 E 51st St,{40.75554:-73.96874},262,4.0,10022,japanese
s2ii7iNxb0-hGVxHf0yexw,Menkoi Sato,7 Cornelia St,{40.7316536618558:-74.0017022376845},141,4.5,10014,japanese
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,4644 Vernon Blvd,{40.7457764869508:-73.9532554683031},188,4.5,11101,japanese
AFisWoWm0pfxEi1dMYitKw,Kyoto,115 Smith St,{40.6877593994141:-73.989501953125},212,4.0,11201,japanese
eS9mTLlWwu_Ap2ROMQWPxg,Chuko,565 Vanderbilt Ave,{40.680784:-73.967455},1045,4.0,11238,japanese
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,{40.775001:-73.9542},302,4.0,10028,japanese
J3HOkXHSZOueV8JvmergrA,Lost In The Sauce,265 Canal St,{40.71897:-74.00102},14,4.5,10013,japanese
uR-MqserQgPRQK3aiP6WyQ,Tokyo Ya,5603 7th Ave,{40.63888:-74.00941},78,3.5,11220,japanese
NmWRyxPPk9Up5jZIWQT7jQ,Shochu & Tapas - Aya,247 E 50th St,{40.7552228963833:-73.9691328296387},75,3.5,10022,japanese
-Exv1AEsaKU6Cdb2TO_ZUg,The Lobster Club,98 E 53rd St,{40.758301:-73.971868},84,4.0,10022,japanese
FLKABU82NNDnCvZSZD75Bg,Naruto Ramen,2634 Broadway,{40.7968567:-73.9698717},229,4.0,10025,japanese
z_yu_Qo1xTLeYPBqBM5igA,Menya Jiro- Fidi,123 William St,{40.70933:-74.00714},139,4.0,10038,japanese
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,33 E 20th St,{40.73901:-73.98882},756,4.0,10003,japanese
GNbzHUMc2BB23-kW4cJboQ,OMAKASE by TEISUI,246 5th Ave,{40.74465:-73.98755},112,4.0,10001,japanese
ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,142 W 72nd St,{40.777836:-73.980476},366,4.0,10023,japanese
MSVftNJ5lwPK9TQtHayaPQ,Suzuki,114 W 47th St,{40.7582797854234:-73.9827184029637},91,3.5,10036,japanese
auqBQYuADVdWaTO-RNBeoA,Inakaya,231 W 40th St,{40.7560432774284:-73.9894882380981},535,3.5,10018,japanese
O9WmKufAUqDM0j2HpgLVlw,Tamashii Ramen,2905 Broadway,{40.7628026:-73.926578},676,4.0,11106,japanese
SE2jvqnpnzgjtjBeJUvUvA,NYKKEI,857 9th Ave,{40.76708:-73.98655},28,4.0,10019,japanese
iPE3nbYTMeQUILrCZBY4mw,Rice & Miso Everyday,Dumbo Under The Archway,{40.70291:-73.98778},3,4.0,11201,japanese
kQa2W0D84lwO31QgUPoOLA,Ushiwakamaru,362 W 23rd St,{40.7461547329618:-74.0009234316419},162,4.0,10011,japanese
1yvEVWnJfodsReGHc8DuVQ,Silver Rice,575A Flatbush Ave,{40.6597410822446:-73.9604239538312},77,4.5,11225,japanese
dAK5-ftIdu4IK7MRUFizuA,Tenzan,7117 18th Ave,{40.6151355763058:-73.9939702657333},283,3.5,11204,japanese
-u9yPjmvZilrXYM8JlKG6w,Kappo Masa,976 Madison Ave,{40.7746468:-73.9635315},55,3.5,10075,japanese
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,115 E 57th St,{40.76143:-73.96992},318,4.0,10022,japanese
3eBV6HwWcdHzJW3sUH-2hw,Ichiran - Times Square,152 W 49th St,{40.76004:-73.9833},164,4.0,10019,japanese
ujozQCThEuSfEXi5_6ZTPQ,Ramen Setagaya,280 Bedford Ave,{40.7147999:-73.96115},240,4.0,11249,japanese
M2bvOwAbCjLUvMbAF6h3-w,Sapporo Ichiban,622 Manhattan Ave,{40.72365:-73.95057},229,4.0,11222,japanese
XKDHsS8PevoEdFLNtt05FA,Shuya Cafe de Ramen,42-13 Broadway,{40.758007205736:-73.9167939666258},248,4.5,11103,japanese
k_rLFIMOAbvchgWKEuKdtw,Kikoo Sushi,998 Columbus Ave,{40.8016099:-73.96164},79,4.5,10025,japanese
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,3183 Broadway,{40.8154774:-73.9587672},1027,4.0,10027,japanese
_byoUiZdZvS1QE_Szbvu0w,Wasabi Point,76-18 Woodside Ave,{40.74327:-73.88814},55,4.0,11373,japanese
Ywdce1GlDhjs8f8v7qZM_g,Unagi-Ya Hachibei,238 E 53rd St,{40.757:-73.96805},44,3.5,10022,japanese
WH1GI4cj44DxPiRWMG96bQ,Nakahara Japanese Restaurant,299 Broad Ave,{40.861163:-73.988058},114,4.0,07605,japanese
tvpkgdOyFFRGwwu8zyR36g,Sasa Song,201-07 Northern Blvd,{40.75786:-73.78195},101,4.0,11361,japanese
bHGETjP_InKy0sIVHFgHyw,Sushi Of Gari,402 E 78th St,{40.77137:-73.95275},610,4.0,10075,japanese
3Jr_9I2ouYHDNk8XWKdZ3w,Sasabune,401 E 73rd St,{40.76846:-73.95515},389,4.0,10021,japanese
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,232 E 53rd St,{40.7570162692229:-73.9681779883895},307,3.5,10022,japanese
GknCLz8E_mC211psEX8lYg,Sushi Zo,88 W 3rd St,{40.7297821044922:-73.9992218017578},90,4.5,10012,japanese
HGLH-sa-Fp3X6UXcaG7U0g,66S Fusion,130 Flushing Ave,{40.6977600194066:-73.9715740687866},74,4.0,11205,japanese
FCoRGys6wgE7fSQ_YAUBeg,Donguri Restaurant,309 E 83rd St,{40.775724:-73.952431},141,4.0,10028,japanese
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,267 W 17th St,{40.7416362670334:-74.0007360062909},115,4.5,10011,japanese
JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,595 River Rd,{40.8158107608922:-73.9801246070119},1572,4.5,07020,japanese
yckkW5iFRiBOWsH3tZTr3Q,Hashi Ramen & Izakaya,192-12 Northern Blvd,{40.7578101754189:-73.7891612201929},1058,4.0,11358,japanese
GBk_i2qnjMtQIt_ntJpzbw,Ramen Andante,130 Grand St,{40.7148695:-73.9625803},44,4.5,11249,japanese
YX4AGUuhhF62M9TNpJwSpQ,Chikurin,2362 86th St,{40.5995:-73.99011},307,3.5,11214,japanese
FxswnvW4Fat6dFYcQNaE7Q,Hall,17 W 20th St,{40.74032:-73.99223},26,4.5,10011,japanese
rN347NNwQ0hDSlbedzI9BQ,Kai Sushi Asian Fusion,1475 Williamsbridge Rd,{40.84362:-73.84565},223,4.0,10461,japanese
PpRcR8PPK3bdLCzAevOosw,Honshu,95 Greene St,{40.7157115638256:-74.0359251201153},270,4.0,07302,japanese
Hw6PFIFmH1_CHP0TVJdbBQ,Sapporo,7812 3rd Ave,{40.629027:-74.029126},87,4.0,11209,japanese
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,246 Main St,{40.85172:-73.97219},257,4.5,07024,japanese
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab NYC,132 West 47th St,{40.75851:-73.98322},155,4.5,10036,japanese
4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,177-13 Union Tpke,{40.7261983305216:-73.790670633316},584,4.5,11366,japanese
mi3r8tPY-nHGfsl-9BGmBw,Sushi By Boū - NoMad,32 E 32nd St,{40.746042:-73.983454},63,4.5,10016,japanese
KxOAVoyJ55G-gEQqhnBpAQ,Daigo Handroll Bar,445 Albee Square W,{40.690884:-73.982863},55,4.5,11201,japanese
kCk2uqmmJBQ80iLuncNhlQ,Kiraku Sushi,1948 Williamsbridge Rd,{40.8532877:-73.8534942},76,3.5,10461,japanese
6AD684cLq5kSKSf3naUhcg,Stanford East Sake Bar,43 W 32nd St,{40.74814:-73.98755},76,4.0,10001,japanese
_FAh31lob7Dnn4iGiLIwng,MUI,10 W 32nd St,{40.74732:-73.98646},219,4.0,10001,japanese
ftWoJ47SUF50RTGxH42AHw,Ozu Foods,106 Hutton St,{40.7449502:-74.0505063},113,4.5,07307,japanese
HVwZqjXB39xb2wJeQBX8Gw,Yuba,105 E 9th St,{40.7305450439453:-73.9900436401367},363,4.0,10003,japanese
_pJXD4g4Fr0uWZvSKuG_cQ,Yama 49,308 E 49th St,{40.753865:-73.968477},254,4.0,10017,japanese
QbAfrOxbuYKU248SDXHZEQ,Totto Ramen,366 W 52nd St,{40.76444:-73.98759},5349,4.0,10019,japanese
Z7gHAR1j_hjdxoWO7kYgeQ,Okinawa Sushi & Grill,400 Newark St,{40.737606:-74.037209},314,4.0,07030,japanese
6EArjn_iacj-yGVLTKWuEQ,Fushimi Williamsburg,475 Driggs Ave,{40.718827:-73.954131},615,4.0,11211,japanese
IU7J-biFGBwrl6qKBPGStQ,Sushi Tsushima,210 E 44th St,{40.7516558:-73.9727916},239,3.5,10017,japanese
GfC7pvsvhZX4-QAeZ3z_Vg,Kuruma Zushi,7 E 47th St,{40.75653:-73.97768},224,4.0,10017,japanese
GjRatF7Gc7mNY4GapUCpsw,Dream Eatery,6712 Fort Hamilton Pkwy,{40.6295025539906:-74.0112465935784},94,4.0,11219,japanese
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St,{40.7111358642578:-73.9514236450195},139,4.5,11211,japanese
KrAe4cbpoxi5jEldVRopSA,Hwaban,55 W 19th St,{40.74024:-73.99385},104,4.5,10011,japanese
kAM_S06FQlhtSSyrzrJb6w,Jpan,287 5th Ave,{40.673599:-73.982254},287,4.0,11215,japanese
FTMN9gexnMk6LdvEj8ZaRQ,Sushi Yasu,70-11 Austin St,{40.720967:-73.846356},470,4.0,11375,japanese
9dikwBwukRl26W6Jqo09nQ,Oramen,579 6th Ave,{40.7390256:-73.9960282},260,4.0,10011,japanese
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,1586 1st Ave,{40.77452:-73.950729},135,4.0,10028,japanese
ZrzSDDj54aUlPqn4MQMKeQ,Momo Sushi Shack,43 Bogart St,{40.7051406133:-73.933340055132},650,4.0,11206,japanese
h3iF9MVyPyQuLNdfKxFXHA,Kumade,412 Bergen Blvd,{40.84451:-73.98592},79,4.0,07650,japanese
EzuRT_4vOrvWdHqZzEFf0w,Oh Taisho,9 Saint Marks Pl,{40.729463:-73.989096},956,3.5,10003,japanese
6gcGQJ20q0J-ODZ6srB3Ow,Bai Sushi,37-03 Broadway,{40.7597841:-73.9202394},211,4.0,11103,japanese
bJgl6cDIBIMlgrntQbxt1g,Café Zaiya,18 E 41st St,{40.7523:-73.98043},1175,4.0,10017,japanese
cOXYWZ_GTX-_ue_kveguRg,SSAM,170 Smith St,{40.68594:-73.991274},383,4.0,11201,japanese
9AUVb5HNQl2117Nkl7sP-Q,Takahachi Tribeca Restaurant,145 Duane St,{40.71659:-74.007919},225,4.0,10013,japanese
9yvIxnZbRcMg-TqskkRTQQ,Shishito,1434D Richmond Rd,{40.5942999:-74.0987899},101,4.0,10304,japanese
xrnk8mgoV7up6fauVmugpw,Jun-Men Ramen Bar,249 9th Ave,{40.748209:-74.00047},585,4.0,10001,japanese
6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,51 Chrystie St,{40.7162999:-73.99496},471,4.0,10002,japanese
ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,50-19 Skillman Ave,{40.7461895:-73.9136856},415,4.0,11377,japanese
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,{40.7764053344727:-73.9798736572266},98,4.0,10023,japanese
S1yH5vdJh2L2UIb7zJ2OHg,Mito Asian Fusion,64-18 108th St,{40.732417:-73.849864},343,4.0,11375,japanese
Xb-NlVV5gYKX2Amd_WeWoQ,Tanoshi Bento,1372 York Ave,{40.7676299:-73.95296},65,4.0,10021,japanese
T1bgtJcjtc-6xykWqBRfUw,Mentoku,744 9th Ave,{40.76352:-73.98852},400,4.0,10019,japanese
W0_Rdy8PlbAvS9K9ggkBfA,Wasabi Sushi & Bento,200 Broadway,{40.7104944709691:-74.0087553486228},119,4.0,10038,japanese
oMDKIzPJWkh99UuUP_4ikg,MI-NE Deli,496 6th Ave,{40.73623:-73.99723},5,4.0,10011,japanese
VxMT2lqRY9wZOxVaXupltQ,Okozushi By Megumi,376 Graham Ave,{40.71565:-73.9444},1,5.0,11211,japanese
C69uTzoWFaIWcpnYf2LbRw,ROKC,3452 Broadway,{40.8235051:-73.9522425},376,4.5,10031,japanese
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,159 E 55th St,{40.75929:-73.96879},349,4.5,10022,japanese
3OKf1QQnDhjkBKVg0eMllQ,Sushi Gallery,71 Clark St,{40.6975970682387:-73.9933660828876},132,4.5,11201,japanese
XD9XiCUvbvCt7laocvAadw,Hana Asian Bistro,150-03 Crossbay Blvd,{40.6699939531997:-73.8424712286242},192,4.0,11417,japanese
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,1 Bennett Ave,{40.850719:-73.936309},359,4.0,10033,japanese
j7VDGSiI6VXcIp-4cd_-yw,Kanoyama Ramen by Sanshiro,175 2nd Ave,{40.73067:-73.98643},8,4.0,10003,japanese
P6lp4sbzK29yQAMnEqe9dA,Rockmeisha,11 Barrow St,{40.7325636:-74.0024582},180,3.5,10014,japanese
KW_NjOG31txxXkXNMy3iIQ,Chick-N-Teriyaki,160 E 44th St,{40.75214:-73.97394},5,4.5,10017,japanese
1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,95 Montrose Ave,{40.7072338027948:-73.9458661779097},118,4.5,11206,japanese
j8_-krHoD9jGcQ2HKEdpQA,Ichigo Sushi Restaurant,7308 3rd Ave,{40.6323220711413:-74.0274641166856},83,4.0,11209,japanese
u1dEMaP86MKl7lO5MyJLhg,Takara Sushi,150-11 14th Ave,{40.789234:-73.813417},203,4.0,11357,japanese
ba-MPbYnM6T30RNgPdUvtQ,Shanghai Red Asian Latin Bistro,127 Westchester Sq,{40.8401620296024:-73.8425095552948},53,4.0,10461,japanese
iHwhkW0LLlu81ZCir-lFQA,Gari Columbus,370 Columbus Ave,{40.78112:-73.97632},325,4.0,10024,japanese
HEAce8qlh0OOOLNpAcX10A,MOMO CURRY,353 W 14th St,{40.7408261:-74.0047136},7,4.5,10014,japanese
S-619sO8qSxQcis0DBHvNw,Cafe Hanamizuki,143 W 29th St,{40.7474471:-73.9915989},510,4.0,10001,japanese
-86K6KX3HlUwkWTWRO3VAQ,KYURAMEN,133-42 37th Ave,{40.76051:-73.83339},29,4.5,11354,japanese
HsqaGB90PYkI0En3rrtupQ,Kaede Japanese Restaurant,90 Chambers St,{40.714458:-74.007439},184,3.5,10007,japanese
9ZNxYreHqLSsI48s2IohUw,Sushi By Boū Suite 1001,32 E 32nd St,{40.746052:-73.98345},50,4.5,10016,japanese
tznio-FInuk87Y15Dgq5iw,Udon West,11 St Marks Pl,{40.729424:-73.989004},843,3.5,10003,japanese
TBPoZ9bESX0YnIZ0uKjX_w,Ennju,20 E 17th St,{40.73737:-73.99116},235,3.5,10003,japanese
k2p78r6NOhYYb_5QOORGcA,Kome Waza,40 Water St,{40.70351:-74.01024},166,4.0,10004,japanese
LOFl1w5bXrAdDRAQ-vi3_A,Koyo New York,37-12 31st Ave,{40.76164:-73.91838},2,5.0,11103,japanese
6J6u3doRNRrewj4_N_QgPA,Yamashiro,466 Myrtle Ave,{40.69326:-73.9666},127,3.5,11205,japanese
ptWTdgSzSpH-0LD24QIH-w,Wild Ink,500 W 33rd St,{40.753754:-74.001388},99,4.0,10001,japanese
nnSyjwIkhbJIBMiBtch_BQ,Kimoto Rooftop,216 Duffield St,{40.69171:-73.98453},478,3.5,11201,japanese
48aOA2rflIt8d2zCSuNG2w,Tengu Sushi & Noodle House,5920 Fort Hamilton Pkwy,{40.63332:-74.00567},195,3.5,11219,japanese
ykf5siP-2CXY3leFbeeabQ,An'Nam,234 W 48th St,{40.7605285644531:-73.9863891601562},271,4.0,10036,japanese
Fb8vIbK7jc_6cTDJ4tOKTA,Ichiba Ramen,125 University Pl,{40.73473:-73.9919199},504,3.5,10003,japanese
fnj0NiZpdmtUl7PzITgv3A,Komegashi Too,99 Town Square Pl,{40.7265105097:-74.0330536074767},435,3.5,07310,japanese
O73yeXgNF7ReLuY6EsOa1w,Sushi & Co,67 Nassau St,{40.709488:-74.008663},1,3.0,10038,japanese
00mykkev3tKCjTsKV60yOA,Sushi of Gari 46,347 W 46th St,{40.76072:-73.98957},672,4.0,10036,japanese
RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,248 E 52nd St,{40.7562184833974:-73.9679722894107},1090,4.0,10022,japanese
Fv6ueSQwc_ITpXEhybHvtA,Haru Sushi,229 West 43rd St,{40.7574225387188:-73.9874100349182},715,3.5,10036,japanese
D65eObUbArHu6UiQsUasgw,HinoMaru Ramen,33-18 Ditmars Blvd,{40.774889916651:-73.9092001318932},824,4.0,11105,japanese
u641PRSq7yCSfAcell-QiA,Oki Japanese,4511 Queens Blvd,{40.7435273:-73.9193266},85,3.0,11104,japanese
s8W7-_v13OFJ-671FpL23w,Inaka Sushi,8318 3rd Ave,{40.6252403259277:-74.030647277832},181,4.0,11209,japanese
UTLEGU4mLmB26DiX99Ggxw,Tamashii Blue,47-36 Vernon Blvd,{40.74452:-73.9538},242,4.0,11101,japanese
v9iDXBSzpwaYHnPA0XkEkw,Simple NYC - Downtown Brooklyn,311 Atlantic Ave,{40.68842:-73.98823},75,5.0,11201,japanese
4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,196 Jericho Tpke,{40.72834:-73.70372},325,4.5,11001,japanese
fDeC90b2ZqPQClL62jOUmw,Omakase Room by Tatsu,14 Christopher St,{40.73382:-74.00042},115,4.5,10014,japanese
eyrc1L7VnWK0TcF9cheR4w,Okawa,77-05 37th Ave,{40.7494447:-73.8884602},153,3.5,11372,japanese
lIix5qMI4q5bfCTO4wxkgA,Pink Nori,36-06 30th Ave,{40.764689:-73.917282},375,4.0,11103,japanese
ak-EOiPVe9bnSnKXAVHNgg,The Japanese Pop-Up Restaurant,2900 Southern Blvd,{40.8626682096216:-73.8806020461249},1,5.0,10458,japanese
YwpP-mgXV5N35xhLibLw5g,Mo's Original,453 Rogers Ave,{40.66127:-73.95342},53,4.5,11225,japanese
DN6TPJk4crQq2IgddVke4w,Genki Sushi,150 Greaves Ln,{40.553831:-74.142749},75,4.0,10308,japanese
cegB-TuA92uxIG00HUkxMQ,Mitoushi,1714 Sheepshead Bay Rd,{40.58563:-73.95181},273,3.5,11235,japanese
UB5emSFilql0J10Jx4AHXA,Watawa Sushi,33-10 Ditmars Blvd,{40.774959:-73.9095},866,4.0,11105,japanese
CdHOwIO6OFNXZxPYEUts2g,Ageha Sushi,767 9th Ave,{40.764529:-73.988597},647,4.0,10019,japanese
SPyN19tjQyRTD-ltN0qNJw,Koku Ramen,2W 32nd St,{40.7724500021756:-73.9140900061979},295,4.0,10001,japanese
LHcpOjPtc8QQCrFiRFjWyA,Slow Loris,556 Flatbush Ave,{40.6601311:-73.9607934},75,4.0,11225,japanese
ya4nQkuVH1ZnmNp9m1yISg,Tatsu Ramen,167 1st Ave,{40.72908:-73.98446},358,4.0,10003,japanese
lN5tiN-4eBNeh8F0zcI6Hw,Fuyu Ramen,4617 Queens Blvd,{40.743478:-73.918057},90,4.5,11104,japanese
5kufgNH-OuUBDPaDQIEtzw,Tokyo House,5648 Riverdale Ave,{40.9056206:-73.9040833},74,4.0,10471,japanese
eyqVOLoOLrqZ98_QhdPXqg,Ramen Danbo,52 7th Ave,{40.6761199579391:-73.9745199680328},131,4.5,11217,japanese
Neiw4AB_s7BpLSxyUrSXBQ,Sushi & Noodles,274 Troutman St,{40.70347:-73.92577},130,4.0,11237,japanese
qU3ejLMndurKQTkM01gutg,Zuma,261 Madison Ave,{40.7505268941072:-73.980782390213},609,3.5,10016,japanese
GruO4BzCMQviHdY-2D4QYA,Joe's Kitchen,637 Broadway,{40.669:-74.11435},62,4.5,07002,japanese
P_RNungaIf6FZdzEWkoQ0g,Sakura of Japan,29 John St,{40.70972:-74.00854},141,4.0,10038,japanese
Nb1f08r6EJSVTMY9MxY39Q,Samurai Fusion Sushi,1709 86th St,{40.608551:-74.004348},138,4.0,11214,japanese
GlZKE1IrwfezpV_ZCvQWZA,Sushi House 21,243 Elm St,{40.72705:-74.16002},138,4.0,07105,japanese
PnMnNmUHDR1IwQOe4Zixbg,Sushi by Boū Union Square,118 E 15th St,{40.73467:-73.98859},15,4.5,10003,japanese
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,795 Lexington Ave,{40.763763:-73.966743},151,3.5,10065,japanese
a7rM-AOM7_xi8AlWX-Thkg,Oita Sushi,1317A 2nd Ave 69th St,{40.767249:-73.959768},235,4.5,10021,japanese
Zjdtcex73QIz2_MvEvDrFQ,MakiMaki,1369 6th Ave,{40.7633913312621:-73.9780393019703},143,4.0,10019,japanese
OOZgZGmiKocoYRgUOupEcA,karakatta,230 Thompson St,{40.72933:-73.99865},170,4.0,10012,japanese
pZMxOkuYVq_Q5QYTGA8LEA,Ten-Ichi Ramen,382 7th Ave,{40.665432:-73.983059},177,4.0,11215,japanese
03-WCL7HaShHkS5kAk6lVg,Otafuku,220 E 9th St,{40.729486:-73.98841},505,3.5,10003,japanese
kA0z_4_TG_kYfCPXDzbmBw,Shogun Hibachi,111-16 Queens Blvd,{40.7181533187701:-73.8374032882996},129,4.0,11375,japanese
MDWt-rtGxUnIcpIi-817Rg,Together,2325 65th St,{40.6123:-73.9783},149,4.5,11204,japanese
fv6gZQw8jUYUzGx_fYdI-g,MakiMaki Sushi,360 Lexington Ave,{40.7504:-73.97698},12,4.5,10017,japanese
mZOsij0jxAUF3HM8rRMlFQ,Japonica,90 University Pl,{40.733757:-73.9931259},123,3.5,10003,japanese
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,155 E 52nd St,{40.75743:-73.97042},160,3.5,10022,japanese
